Sequence,Time,File,RangeOffset,RangeLength,Text,Language,Type
2279,3256083,"dev/ABC424d.py",0,0,"# ABC424d\n# 2025-09-20 20:38:35\nclass Board():\n\n    """"""\n    二次元ボードを便利に使いやすくするためのクラス\n    """""" \n    ROTATE_0_DEGREE = 0\n    ROTATE_90_DEGREE = 1\n    ROTATE_180_DEGREE = 2\n    ROTATE_270_DEGREE = 3\n\n    # 自作ボードクラスのショートカット関数  \n    def input_board(height:int,f=lambda:input(list())):\n        """"""\n        標準入力からボード作成\n        Args:\n            -  height(int):高さ\n            -  f(function):入力の形式 指定しなかった場合は自動で\n                スペースのない文字列を想定した入力になる\n        Returns:\n            Board:作成されたボードクラス\n        """"""\n        board=[]\n        for i in range(height):\n            board.append(f())\n        return Board(board)\n\n    def input_board_with_wall(height:int,width:int,wall:any,f=lambda:list(input())):\n        """"""\n        標準入力からボード作成(ATフィールド付)\n        Args:\n            -  height(int):高さ\n            -  width(int):幅\n            -  wall:壁に割り当てる値\n            -  f(function):入力の形式 指定しなかった場合は自動で\n                スペースのない文字列を想定した入力になる\n        Returns:\n            Board:作成されたボードクラス\n        """"""\n        board=[]\n        for i in range(height):\n            board.append(f()+[wall])\n        board.append([wall]*(width+1))\n        return Board(board)\n\n    def create_board(height:int,width:int,initial_value):\n        """"""\n        指定した高さと幅でボードを作成し、全て初期値を代入する。\n\n        Args:\n            -  height (int): 高さ\n            -  width (int): 幅\n            -  initial_value: 初期値 \n\n        Returns:\n            -  Board: 作成されたボード\n        """"""\n        raw_board = []\n        for i in range(height):\n            raw_board.append([initial_value]*width)\n        return Board(raw_board)\n\n\n    def __init__(self,board_data:list):\n        """"""\n        インスタンス生成関数\n        Args:\n            -  board_data(list):生成する元となる二次元配列データ\n        """"""\n        self.__data=[]\n        self.__height=len(board_data)\n        assert 0<self.__height #高さが0以下だった場合はボードの作りようがないためエラー\n        self.__width=len(board_data[0])\n        for i in range(self.__height):\n            assert len(board_data[i])==self.__width #幅がぶれているとこのクラスでは扱えないためエラー\n            self.__data.append(board_data[i])\n        self.__cells=self.__height*self.__width\n\n    def get_height(self):\n        """"""\n        ボードの高さの値を返す関数\n\n        Returns:\n            -  int:heightの値\n        """"""\n        return self.__height\n\n    def get_width(self):\n        """"""\n        ボードの幅の値を返す関数\n\n        Returns:\n            -  int:widthの値\n        """"""\n        return self.__width\n\n\n    def __len__(self):\n        """"""\n        len()を使うための関数\n        レコードの数を返す\n\n        Returns:\n            -  int:二次元配列のレコードの数\n        """"""\n        return self.__cells\n    \n    \n    def __getitem__(self,pos:tuple):\n        """"""\n        board[]を利用するための関数\n        レコードの値を取り出す\n\n        Args:\n            -  (y,x)形式の座標を表すタプル\n        Returns:\n            -  any:テーブルのy行目j列目の値\n        """"""\n        return self.__data[pos[0]][pos[1]]\n    \n    def get(self,pos:tuple):\n        """"""\n        レコードの値を取り出す関数\n\n        Args:\n            -  pos(tuple):(y,x)形式の座標を表すタプル\n        Returns:\n            -  any:テーブルのy行目j列目の値        \n        """"""        \n        return self[pos]\n\n    def __str__(self):\n        """"""\n        str()で呼び出される関数\n        いい感じに整形して出力する\n        Returns:\n            -  str:いい感じに整形された二次元配列の文字列\n        """"""\n        datas=[]\n        sep_count=0\n        for i in range(self.__height):\n            \n            item="" | "".join(str(j) for j in self.__data[i])\n            datas.append(item)\n            sep_count=max(sep_count,len(item))\n            if i==self.__height-1:\n                sep=""\n""+""-""*sep_count+""-\n""\n        return sep.join(datas)\n\n    def set(self,pos,value):\n        """"""\n        値を代入する関数\n        Args:\n            -  pos(tuple):(y,x)形式の座標を表すタプル\n            -  value(any):代入する値\n        """"""\n        self[pos]=value\n\n    def __setitem__(self,pos,value):\n        """"""\n        board[pos]=valueを使えるようにするための関数\n        値を代入する\n        Args:\n            -  pos(tuple):(y,x)形式の座標を表すタプル\n            -  value(any):代入する値\n        """"""\n        self.__data[pos[0]][pos[1]]=value\n\n    def is_inside_positive(self,pos):\n        """"""\n        正の整数の範囲内で指定のposがボードの内側に含まれているかどうかを返す関数\n        \n        Args:\n            -  pos (tuple): (y,x)形式の座標を表すタプル\n        """"""\n        y,x=pos\n        return y<self.__height and x<self.__width\n\n    def is_inside_negative(self,pos):\n        """"""\n        負の整数の範囲内で指定のposがボードの内側に含まれているかどうかを返す関数\n        \n        Args:\n            -  pos (tuple): (y,x)形式の座標を表すタプル\n        """"""\n        y,x=pos\n        return -1*self.__width<=x and -1*self.__height<=y\n    \n\n    def is_inside(self,pos):\n        """"""\n        指定のposがボードの内側に含まれているかどうかを返す関数\n        ただし、マイナスを許容する\n        Args:\n            -  pos(tuple):(y,x)形式の座標を表すタプル\n        Returns:\n            -  bool:含まれているか否か\n        """"""\n        return self.is_inside_positive(pos) or self.is_inside_negative(pos)\n\n    def rotate(self,degree:int):\n        """"""\n        ボードを回転させる関数\n        Args:\n            -  degree(int):ROTATE_**_DEGREE\n        """"""\n        if degree==self.ROTATE_90_DEGREE:\n            self.__data = [list(g) for g in zip(*self.__data[::-1])]\n            self.__height,self.__width=self.__width,self.__height\n        elif degree==self.ROTATE_180_DEGREE:\n            self.__data = [list(g)[::-1] for g in self.__data[::-1]]\n        elif degree==self.ROTATE_270_DEGREE:\n            self.__data = [list(g) for g in zip(*self.__data)][::-1]\n            self.__height,self.__width=self.__width,self.__height\n\n    def __flip_by_vertical(self):\n        """"""\n        ボードを縦方向の線対称に反転する\n        """"""\n        self.__data = [list(g)[::-1] for g in self.__data]\n    \n    def __flip_by_holizontal(self):\n        """"""\n        ボードを横方向の線対称に反転する\n        """"""\n        self.__data = [list(g) for g in self.__data[::-1]]\n    \n    def flip(self,vertical=False,horizontal=False):\n        """"""\n        ボードを縦か横か指定した方向の線対称に反転する\n        Args:\n            -  vertical(bool):初期値はFalseで、Trueにすると縦方向に反転する\n            -  horizontal(bool):初期値はFalseで、Trueにすると横方向に反転する\n        """"""\n        if vertical:\n            self.__flip_by_vertical()\n        if horizontal:\n            self.__flip_by_holizontal()\n\n    def copy(self):\n        """"""\n        コピー関数\n        Returns:\n            -  Board:別インスタンスで、中身が同じボードクラス\n        """"""\n        data=[]\n        for i in range(self.__height):\n            data.append(self.__data[i].copy())\n        return self.__class__(data)\n\n    def fill(self,value):\n        """"""\n        初期化関数\n        valueで指定した値でボードのすべてを埋める\n        Args:\n            -  value(any):埋めたい値\n        """"""\n        for i in range(self.__height):\n            for j in range(self.__width):\n                self.__data[i][j] = value\n\n    def add_wall(self,value):\n        """"""\n        ATフィールド関数\n        valueで指定した値でボードの右端と下端をひとつ増やす。\n        Args:\n            -  value(any):増やしたい値\n        """"""\n        for i in range(self.__height):\n            self.__data[i].append(value)\n        self.__width+=1\n        self.__height+=1\n        self.__data.append([value]*(self.__width))\n    \n    def input(f:callable=int)->tuple:\n        """"""二次元ボードの入力\n\n        Args:\n            -  f (callable, optional): 各要素にかける関数\n\n        Returns:\n            -  tuple: 二次元ボードとHとWの組\n        """"""\n        H,W=map(int,input().split())\n        board = []\n        for i in range(H):\n            board.append(list(map(f,input().split())))\n        return Board(board),H,W\n\n\n\ndef main():\n    # 関数定義スペース\n\n    def is_not_all_black(pos):\n        i,j=pos\n        return  not(BOARD[pos] == ""#"" and BOARD[i,j+1]== ""#"" and BOARD[i+1,j]== ""#"" and BOARD[i+1,j+1]== ""#"")\n\n    ...    \n    # 入力スペース\n\n    H, W = splitA(input())\n    BOARD=Board.input_board_with_wall(H,W,""-"")\n    flag = Board.create_board(H,W,False)\n    for i in range(H):\n        for j in range(W):\n            if BOARD[i,j]==""."":\n                for k,l in LRUD+LURULDRD:\n                    flag[i+k,j+l] = True\n    candidate = []\n    count = 0\n    for i in range(H):\n        for j in range(W):\n            if flag[i,j] == False:\n                c = 0\n                for k,l in LRUD+LURULDRD:\n                    if flag[i+k,j+l] == False:\n                        c+=1\n                candidate.append((c,(i,j)))\n            else:\n                count+=1\n    candidate.sort()\n    result = len(candidate)\n    while count <= H*W:\n        target = candidate.pop()\n        for k,l in LRUD+LURULDRD:\n            if flag[target[0]+k,target[1]+l] == False:\n                count+=1\n                flag[target[0]+k,target[1]+l]=True\n    printe(result-len(candidate))\n    \n    # 処理スペース\n\n\n\n\n\n\n    ...\n\n\n\n# テストケース中枢処理\ndef case():\n    # TESTCASE = 1\n    TESTCASE = int(input()) # テストケース数の指定\n    for _ in range(TESTCASE):\n        try:\n            main()\n        except solvedException:\n            continue\n        # raise unSolvedExeption\n\n\n# インポート\nimport sys, itertools, math, heapq\nfrom collections import defaultdict, deque\nfrom sortedcontainers import SortedSet, SortedList, SortedDict  # CPython?\n\n# 定数・環境設定\nsys.setrecursionlimit(10**8)\nsys.set_int_max_str_digits(0)\ndict = defaultdict\nUPPER_ALPHABET = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ""\nLOWER_ALPHABET=""abcdefghijklmnopqrstuvwxyz""\nMOD = 998244353\nMAX = 10**18\nLRUD = [(0, 1), (0, -1), (1, 0), (-1, 0)]\nLURULDRD = [(-1, -1), (-1, 1), (1, -1), (1, 1),(0,0)]\n\n# 各種関数定義(超圧縮)\n## 便利関数\ndef printe(*values,sep="" "",end=""\n""):print(*values,sep=sep,end=end); fin()\ndef prin(stop=False,sep="" "",end=""\n"",file=sys.stdout):return (lambda*values:printe(*values,sep=sep,end=end)) if stop else (lambda*values:print(*values,sep=sep,end=end,file=file))\ndef yes(f=True): printe(""Yes"") if (f) else None\ndef no(f=True): printe(""No"") if (f) else None\ndef debug(*values,sep="" "",end=""\n""): print(*values,sep=sep,end=end,file=sys.stderr)\ndef printYN(f:bool): yes() if f else no()\ndef fin(f=True): raise solvedException if f else None\n## 分割関数\ndef split(value:str|list,sep:str="" "",func:callable=str) -> list:\n    result = []\n    if type(value) == list:\n        for i in range(len(value)):\n            result.append(split(value[i],sep))\n        return result\n    else:\n        if sep in value:\n            for i in value.split(sep):\n                result.append(func(i))\n        else:\n            result.append(func(value))\n        return result\n## 入力受け取り用\ndef input():return(sys.stdin.readline()).rstrip() #入力定数倍\ndef splitS(value:str|list,sep:str="" "")->str:return split(value,sep)[0] #文字列・分割して最初\ndef splitN(value:str|list,sep:str="" "")->int:return split(value,sep,int)[0] # 整数・分割して最初\ndef splitB(value:str|list,sep:str="" "")->list:return list(split(value,sep)) # 文字列・分割してすべて\ndef splitA(value:str|list,sep:str="" "")->list:return list(split(value,sep,int)) # 整数・分割してすべて\n\n# 例外クラス\nclass solvedException(Exception): pass # 処理打ち切り例外\nclass unSolvedExeption(Exception): # 回答未出力例外\n    def __init__(description = ""解答が出力されていません。""): super().__init__(description)\n\n# 実行\nif __name__ == ""__main__"":\n    case()\n",python,tab
2280,3301857,"dev/ABC424d.py",7546,0,"\n    ",python,content
2281,3302056,"dev/ABC424d.py",7551,0,"f",python,content
2282,3302216,"dev/ABC424d.py",7552,0,"l",python,content
2283,3302324,"dev/ABC424d.py",7553,0,"a",python,content
2284,3303080,"dev/ABC424d.py",7554,0,"h",python,content
2285,3303619,"dev/ABC424d.py",7554,1,"",python,content
2286,3303861,"dev/ABC424d.py",7554,0,"g",python,content
2287,3304185,"dev/ABC424d.py",7555,0,".",python,content
2288,3312593,"dev/ABC424d.py",7556,0,"a",python,content
2289,3312717,"dev/ABC424d.py",7557,0,"d",python,content
2290,3312826,"dev/ABC424d.py",7558,0,"d",python,content
2291,3313533,"dev/ABC424d.py",7559,0,"_",python,content
2292,3316558,"dev/ABC424d.py",7560,0,"W",python,content
2293,3318363,"dev/ABC424d.py",7561,0,"A",python,content
2294,3318519,"dev/ABC424d.py",7562,0,"L",python,content
2295,3319005,"dev/ABC424d.py",7562,1,"",python,content
2296,3319162,"dev/ABC424d.py",7561,1,"",python,content
2297,3319311,"dev/ABC424d.py",7560,1,"",python,content
2298,3334939,"dev/ABC424d.py",7560,0,"WAL",python,content
2299,3336340,"dev/ABC424d.py",7562,1,"",python,content
2300,3336505,"dev/ABC424d.py",7561,1,"",python,content
2301,3336711,"dev/ABC424d.py",7561,0,"w",python,content
2302,3336759,"dev/ABC424d.py",7562,0,"a",python,content
2303,3337077,"dev/ABC424d.py",7562,1,"",python,content
2304,3337244,"dev/ABC424d.py",7561,1,"",python,content
2305,3337363,"dev/ABC424d.py",7560,1,"",python,content
2306,3337445,"dev/ABC424d.py",7560,0,"w",python,content
2307,3337492,"dev/ABC424d.py",7561,0,"a",python,content
2308,3337647,"dev/ABC424d.py",7562,0,"l",python,content
2309,3337750,"dev/ABC424d.py",7563,0,"l",python,content
2310,3338048,"dev/ABC424d.py",7564,0,"()",python,content
2311,3341467,"dev/ABC424d.py",7565,0,"f",python,content
2312,3341622,"dev/ABC424d.py",7566,0,"a",python,content
2313,3341722,"dev/ABC424d.py",7567,0,"l",python,content
2314,3341822,"dev/ABC424d.py",7568,0,"s",python,content
2315,3341971,"dev/ABC424d.py",7569,0,"e",python,content
2316,3342417,"dev/ABC424d.py",7565,5,"False",python,content
2317,3382956,"dev/ABC424d.py",8249,1,"",python,content
2318,3383414,"dev/ABC424d.py",8249,0,"1",python,content
2319,3386344,"dev/ABC424d.py",8251,0,"]",python,content
2320,3386762,"dev/ABC424d.py",8251,1,"",python,content
2321,3386908,"dev/ABC424d.py",8251,0,"[",python,content
2322,3386974,"dev/ABC424d.py",8252,0,"]",python,content
2323,3388116,"dev/ABC424d.py",8252,0,"0",python,content
2324,3391454,"dev/ABC424d.py",8263,0,"[",python,content
2325,3391517,"dev/ABC424d.py",8264,0,"]",python,content
2326,3392005,"dev/ABC424d.py",8264,0,"1",python,content
2327,3413981,"dev/ABC424d.py",8324,29,"flag[target[1][0]+k,target[1][1]+l]",python,content
2328,3428882,"dev/ABC424d.py",8130,0,"\n    ",python,content
2329,3429164,"dev/ABC424d.py",8135,0,"i",python,content
2330,3429297,"dev/ABC424d.py",8136,0,"f",python,content
2331,3429441,"dev/ABC424d.py",8137,0," ",python,content
2332,3430424,"dev/ABC424d.py",8138,0,"c",python,content
2333,3430808,"dev/ABC424d.py",8138,1,"",python,content
2334,3430981,"dev/ABC424d.py",8138,0,"l",python,content
2335,3431016,"dev/ABC424d.py",8139,0,"e",python,content
2336,3431138,"dev/ABC424d.py",8140,0,"n",python,content
2337,3431388,"dev/ABC424d.py",8141,0,"()",python,content
2338,3431581,"dev/ABC424d.py",8142,0,"c",python,content
2339,3431737,"dev/ABC424d.py",8143,0,"n",python,content
2340,3431793,"dev/ABC424d.py",8144,0,"a",python,content
2341,3432354,"dev/ABC424d.py",8142,3,"candidate",python,content
2342,3433186,"dev/ABC424d.py",8151,0,"=",python,content
2343,3433363,"dev/ABC424d.py",8152,0,"=",python,content
2344,3433849,"dev/ABC424d.py",8153,0,"0",python,content
2345,3435257,"dev/ABC424d.py",8155,0,":",python,content
2346,3435334,"dev/ABC424d.py",8156,0,"\n        ",python,content
2347,3435932,"dev/ABC424d.py",8165,0,"p",python,content
2348,3436109,"dev/ABC424d.py",8166,0,"r",python,content
2349,3436253,"dev/ABC424d.py",8167,0,"i",python,content
2350,3436413,"dev/ABC424d.py",8168,0,"n",python,content
2351,3436444,"dev/ABC424d.py",8169,0,"t",python,content
2352,3436664,"dev/ABC424d.py",8170,0,"e",python,content
2353,3436860,"dev/ABC424d.py",8171,0,"()",python,content
2354,3437438,"dev/ABC424d.py",8172,0,"0",python,content
2355,3446218,"dev/ABC424d.py",8153,1,"",python,content
2356,3446356,"dev/ABC424d.py",8152,1,"",python,content
2357,3446527,"dev/ABC424d.py",8151,1,"",python,content
2358,3447195,"dev/ABC424d.py",8152,0,"=",python,content
2359,3447405,"dev/ABC424d.py",8153,0,"=",python,content
2360,3447713,"dev/ABC424d.py",8154,0,"0",python,content
2361,3539709,"dev/ABC424d.py",7506,0,"\n",python,content
2362,3539909,"dev/ABC424d.py",7507,0,"\n",python,content
2363,3542057,"dev/ABC424d.py",8450,13,"",python,content
2364,3543780,"dev/ABC424d.py",7506,0,"    # 処理スペース\n",python,content
2365,3545030,"dev/ABC424d.py",7519,1,"",python,content
2366,3561986,"dev/ABC424d.py",8417,0," ",python,content
2367,3562311,"dev/ABC424d.py",8419,0," ",python,content
2368,3822380,"dev/ABC424d.py",9178,1,"",python,content
2369,3822557,"dev/ABC424d.py",9177,1,"",python,content
2370,3822658,"dev/ABC424d.py",9176,1,"",python,content
2371,3822807,"dev/ABC424d.py",9175,1,"",python,content
2372,3822958,"dev/ABC424d.py",9174,1,"",python,content
2373,3823057,"dev/ABC424d.py",9173,1,"",python,content
2374,3835862,"dev/ABC424d.py",9173,0,",(0,0)",python,content
2375,3869763,"dev/ABC424d.py",8206,1,"",python,content
2376,3878049,"dev/ABC424d.py",9172,2,"",python,content
2377,3878447,"dev/ABC424d.py",9172,1,"",python,content
2378,3878608,"dev/ABC424d.py",9172,1,"",python,content
2379,3878725,"dev/ABC424d.py",9172,1,"",python,content
2380,3878864,"dev/ABC424d.py",9172,1,"",python,content
2381,3883529,"dev/ABC424d.py",9172,0,"0,0)",python,content
2382,3884103,"dev/ABC424d.py",9172,0,",(",python,content
2383,3887849,"dev/ABC424d.py",8206,0,"=",python,content
2384,4043007,"dev/ABC424d.py",7554,5,"",python,content
2385,4043488,"dev/ABC424d.py",7554,0,"T",python,content
2386,4043751,"dev/ABC424d.py",7555,0,"r",python,content
2387,4043920,"dev/ABC424d.py",7556,0,"u",python,content
2388,4044107,"dev/ABC424d.py",7557,0,"e",python,content
2389,4044700,"dev/ABC424d.py",7554,4,"",python,content
2390,4044902,"dev/ABC424d.py",7554,0,"False",python,content
2391,4052453,"dev/ABC424d.py",7554,5,"",python,content
2392,4052800,"dev/ABC424d.py",7554,0,"T",python,content
2393,4052963,"dev/ABC424d.py",7555,0,"r",python,content
2394,4053096,"dev/ABC424d.py",7556,0,"u",python,content
2395,4053149,"dev/ABC424d.py",7557,0,"e",python,content
2396,4177470,"dev/ABC424d.py",7554,4,"",python,content
2397,4177731,"dev/ABC424d.py",7554,0,"f",python,content
2398,4177959,"dev/ABC424d.py",7555,0,"a",python,content
2399,4178021,"dev/ABC424d.py",7556,0,"l",python,content
2400,4178192,"dev/ABC424d.py",7557,0,"s",python,content
2401,4178412,"dev/ABC424d.py",7558,0,"e",python,content
2402,4178821,"dev/ABC424d.py",7554,5,"False",python,content
2403,4180750,"dev/ABC424d.py",7579,5,"",python,content
2404,4181077,"dev/ABC424d.py",7579,0,"T",python,content
2405,4181249,"dev/ABC424d.py",7580,0,"r",python,content
2406,4181351,"dev/ABC424d.py",7581,0,"u",python,content
2407,4181428,"dev/ABC424d.py",7582,0,"e",python,content
2408,4206530,"dev/ABC424d.py",8205,1,"",python,content
2409,4316650,"dev/ABC424d.py",9179,0,"\n",python,content
2410,4316879,"dev/ABC424d.py",9180,0,"\n",python,content
2411,4318025,"dev/ABC424d.py",9179,0,"R",python,content
2412,4318127,"dev/ABC424d.py",9180,0,"I",python,content
2413,4318250,"dev/ABC424d.py",9181,0,"G",python,content
2414,4318400,"dev/ABC424d.py",9182,0,"H",python,content
2415,4318600,"dev/ABC424d.py",9183,0,"T",python,content
2416,4318785,"dev/ABC424d.py",9184,0,"_",python,content
2417,4319164,"dev/ABC424d.py",9185,0,"D",python,content
2418,4319301,"dev/ABC424d.py",9186,0,"O",python,content
2419,4319401,"dev/ABC424d.py",9187,0,"W",python,content
2420,4319513,"dev/ABC424d.py",9188,0,"N",python,content
2421,4319673,"dev/ABC424d.py",9189,0," ",python,content
2422,4319846,"dev/ABC424d.py",9190,0,"=",python,content
2423,4320000,"dev/ABC424d.py",9191,0," ",python,content
2424,4320316,"dev/ABC424d.py",9192,0,"[]",python,content
2425,4330352,"dev/ABC424d.py",9193,0,"0",python,content
2426,4330455,"dev/ABC424d.py",9194,0,",",python,content
2427,4330577,"dev/ABC424d.py",9195,0,"0",python,content
2428,4331917,"dev/ABC424d.py",9196,0,")",python,content
2428,4331917,"dev/ABC424d.py",9196,0,")",python,content
2429,4331917,"dev/ABC424d.py",9193,0,"(",python,content
2430,4334701,"dev/ABC424d.py",9193,5,",",python,content
2431,4335118,"dev/ABC424d.py",9193,1,"(0,0)",python,content
2432,4335676,"dev/ABC424d.py",9198,0,",",python,content
2433,4335869,"dev/ABC424d.py",9199,0,"(0,0)",python,content
2434,4336169,"dev/ABC424d.py",9204,0,",",python,content
2435,4336425,"dev/ABC424d.py",9205,0,"(0,0)",python,content
2436,4336889,"dev/ABC424d.py",9210,0,",",python,content
2437,4337034,"dev/ABC424d.py",9211,0,"(0,0)",python,content
2438,4342689,"dev/ABC424d.py",9202,1,"",python,content
2439,4342863,"dev/ABC424d.py",9202,0,"1",python,content
2440,4344963,"dev/ABC424d.py",9208,0,"1",python,content
2440,4344963,"dev/ABC424d.py",9208,0,"1",python,content
2441,4344964,"dev/ABC424d.py",9208,1,"",python,content
2442,4347296,"dev/ABC424d.py",9212,1,"",python,content
2443,4347350,"dev/ABC424d.py",9212,0,"1",python,content
2444,4347812,"dev/ABC424d.py",9214,1,"",python,content
2445,4347888,"dev/ABC424d.py",9214,0,"1",python,content
2446,4352284,"dev/ABC424d.py",7694,13,"R",python,content
2447,4352340,"dev/ABC424d.py",7695,0,"O",python,content
2448,4352877,"dev/ABC424d.py",7696,0,"G",python,content
2449,4353176,"dev/ABC424d.py",7696,1,"",python,content
2450,4353326,"dev/ABC424d.py",7695,1,"",python,content
2451,4354014,"dev/ABC424d.py",7695,0,"I",python,content
2452,4354375,"dev/ABC424d.py",7696,0,"G",python,content
2453,4354551,"dev/ABC424d.py",7697,0,"H",python,content
2454,4354762,"dev/ABC424d.py",7694,4,"RIGHT_DOWN",python,content
2455,4357742,"dev/ABC424d.py",7919,8,"",python,content
2456,4357926,"dev/ABC424d.py",7918,1,"",python,content
2457,4358083,"dev/ABC424d.py",7914,4,"",python,content
2458,4358535,"dev/ABC424d.py",7914,0,"R",python,content
2459,4358636,"dev/ABC424d.py",7915,0,"I",python,content
2460,4358733,"dev/ABC424d.py",7916,0,"G",python,content
2461,4358878,"dev/ABC424d.py",7917,0,"H",python,content
2462,4359370,"dev/ABC424d.py",7914,4,"RIGHT_DOWN",python,content
2463,4362703,"dev/ABC424d.py",8262,8,"",python,content
2464,4362891,"dev/ABC424d.py",8261,1,"",python,content
2465,4363162,"dev/ABC424d.py",8257,4,"",python,content
2466,4363522,"dev/ABC424d.py",8257,0,"R",python,content
2467,4363631,"dev/ABC424d.py",8258,0,"I",python,content
2468,4363705,"dev/ABC424d.py",8259,0,"G",python,content
2469,4364029,"dev/ABC424d.py",8257,3,"RIGHT_DOWN",python,content
2470,4398857,"dev/ABC424d.py",8181,0,"\n        ",python,content
2471,4399545,"dev/ABC424d.py",8186,4,"",python,content
2472,4400723,"dev/ABC424d.py",8186,0,"m",python,content
2473,4400799,"dev/ABC424d.py",8187,0,"e",python,content
2474,4400997,"dev/ABC424d.py",8188,0,"a",python,content
2475,4401244,"dev/ABC424d.py",8189,0,"n",python,content
2476,4401321,"dev/ABC424d.py",8190,0,"i",python,content
2477,4401402,"dev/ABC424d.py",8191,0,"n",python,content
2478,4401555,"dev/ABC424d.py",8192,0,"g",python,content
2479,4401814,"dev/ABC424d.py",8193,0," ",python,content
2480,4402169,"dev/ABC424d.py",8194,0,"=",python,content
2481,4402363,"dev/ABC424d.py",8195,0," ",python,content
2482,4402475,"dev/ABC424d.py",8196,0,"[]",python,content
2483,4405796,"dev/ABC424d.py",8430,0,"\n                ",python,content
2484,4406171,"dev/ABC424d.py",8447,0,"m",python,content
2485,4406248,"dev/ABC424d.py",8448,0,"e",python,content
2486,4406501,"dev/ABC424d.py",8449,0,"a",python,content
2487,4407200,"dev/ABC424d.py",8447,3,"meaning",python,content
2488,4407463,"dev/ABC424d.py",8454,0,".",python,content
2489,4407666,"dev/ABC424d.py",8455,0,"a",python,content
2490,4407966,"dev/ABC424d.py",8456,0,"p",python,content
2491,4408131,"dev/ABC424d.py",8457,0,"p",python,content
2492,4408233,"dev/ABC424d.py",8458,0,"e",python,content
2493,4408337,"dev/ABC424d.py",8459,0,"n",python,content
2494,4408404,"dev/ABC424d.py",8460,0,"d",python,content
2495,4410484,"dev/ABC424d.py",8461,0,"()",python,content
2496,4413827,"dev/ABC424d.py",8462,0,"t",python,content
2497,4413875,"dev/ABC424d.py",8463,0,"a",python,content
